system:index,VHI_M,adm4_id,month,season,year,ym,.geo
VHI_M_2023-02_000000000000000000d1,0.6399999856948851,210,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_000000000000000001ea,0.7099999785423279,491,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_000000000000000001eb,0.7599999904632568,492,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_000000000000000001ec,0.7450000047683716,493,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_000000000000000001ed,0.7499999999999999,494,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_000000000000000001f4,0.6650000214576721,501,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_000000000000000001f5,0.6650000214576721,502,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_000000000000000001f6,0.7400000095367432,503,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_000000000000000001f7,0.6100000143051147,504,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_000000000000000001f8,0.634999990463257,505,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_000000000000000001f9,0.6050000190734863,506,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_000000000000000001fa,0.7200000286102296,507,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_000000000000000001fb,0.7200000286102295,508,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_000000000000000001fc,0.7350000143051147,509,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_000000000000000001fd,0.7649999856948855,510,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_00000000000000000049,0.6150000095367433,74,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_0000000000000000004a,0.5799999833106995,75,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_000000000000000000fd,0.625,254,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_000000000000000000fe,0.6549999713897704,255,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_00000000000000000191,0.5849999785423279,402,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_0000000000000000016e,0.7250000238418579,367,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_0000000000000000016f,0.7049999833106995,368,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_00000000000000000170,0.6999999880790712,369,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_00000000000000000181,0.6449999809265137,386,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_00000000000000000182,0.699999988079071,387,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-02_00000000000000000228,0.6700000166893005,553,2,Dry,2023,2023-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000017,0.38499999046325684,24,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000018,0.4300000071525574,25,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000019,0.3499999940395355,26,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000001a,0.4050000011920929,27,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000005b,0.6600000262260437,92,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000005c,0.375,93,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000005d,,94,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000005e,0.4050000011920929,95,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000005f,0.574999988079071,96,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000b6,0.5099999904632568,183,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000b7,0.3050000071525574,184,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000b8,0.36500000953674316,185,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000b9,0.6650000214576721,186,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000ba,0.5099999904632568,187,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000bb,0.3449999988079071,188,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001a0,0.7749999761581421,417,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001a1,0.49000000953674316,418,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001a2,0.5849999785423279,419,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001a3,0.38499999046325684,420,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001cb,0.3400000035762787,460,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001cc,0.5049999952316284,461,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000021b,0.38499999046325684,540,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000021c,0.5299999713897705,541,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000021d,0.46000000834465027,542,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000bf,0.5099999904632568,192,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000c0,0.5299999713897705,193,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000010a,0.5,267,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000010b,0.47999998927116394,268,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000226,0.3700000047683716,551,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000227,0.6349999904632568,552,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001a4,0.4300000071525574,421,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001a5,0.38499999046325684,422,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001a6,0.24500000476837158,423,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001a7,0.24500000476837158,424,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001a8,0.22499999403953552,425,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001a9,0.22499999403953552,426,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001aa,0.3100000023841858,427,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001fe,0.5099999904632568,511,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001ff,0.4699999988079071,512,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000200,0.23999999463558197,513,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000201,0.23999999463558197,514,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000202,0.4950000047683716,515,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000002,0.46000000834465027,3,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000000d,0.5950000286102295,14,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000027,0.5450000166893005,40,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000070,0.48500001430511475,113,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000071,0.4900000095367431,114,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001b0,0.38999998569488525,433,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001b1,0.5199999809265137,434,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001b2,0.44999998807907104,435,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001cd,0.5400000214576721,462,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001ce,0.5149999856948853,463,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001cf,0.4950000047683716,464,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000001c,0.4000000059604644,29,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000001d,0.44999998807907104,30,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000001e,0.33000001311302196,31,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000026,0.33500000834465027,39,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000f9,0.4300000071525573,250,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000fa,0.4600000083446502,251,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000fb,0.375,252,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000fc,0.4550000131130219,253,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000163,0.3849999904632569,356,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000164,0.3799999952316285,357,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000165,0.39500001072883606,358,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000166,0.3849999904632569,359,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000149,0.39500001072883606,330,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000014a,0.4699999988079071,331,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000014b,0.4449999928474426,332,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000014c,0.3899999856948853,333,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000014d,0.38999998569488525,334,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000014e,0.4449999928474427,335,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000158,0.395000010728836,345,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000159,0.42500001192092896,346,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000015a,0.4350000023841858,347,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000015b,0.45500001311302196,348,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000015c,0.4350000023841858,349,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000015d,0.41999998688697815,350,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000008,0.38499999046325684,9,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000c2,0.3600000143051148,195,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000c3,0.4199999868869782,196,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000c4,0.395000010728836,197,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000c5,0.375,198,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000c6,0.3799999952316284,199,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000c7,0.4000000059604645,200,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000c8,0.35499998927116394,201,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000c9,0.4149999916553497,202,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000136,0.39500001072883606,311,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000137,0.4000000059604645,312,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000138,0.37999999523162836,313,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000139,0.36000001430511475,314,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000013a,0.4300000071525573,315,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001ef,0.5099999904632568,496,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001f0,0.4650000035762787,497,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000081,0.3199999928474426,130,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000a0,0.4650000035762787,161,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000a1,0.47999998927116394,162,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000a2,0.5699999928474426,163,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000a3,0.5350000262260437,164,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000a4,0.6399999856948853,165,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000014f,0.41999998688697815,336,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000150,0.4300000071525574,337,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000151,0.46999999880790705,338,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000152,0.4300000071525573,339,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000153,0.41999998688697815,340,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000171,0.43999999761581415,370,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000172,0.5,371,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000173,0.4399999976158142,372,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001f1,0.5,498,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001f2,0.5550000071525574,499,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001f3,0.5049999952316284,500,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000092,0.4650000035762787,147,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000093,0.449999988079071,148,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000094,0.41499999165534973,149,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000095,0.395000010728836,150,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000096,0.4149999916553497,151,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000097,0.44999998807907104,152,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000098,0.49000000953674316,153,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000a9,0.33500000834465027,170,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000017c,0.5899999737739563,381,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000017d,0.6299999952316284,382,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000017e,0.5799999833106995,383,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001ee,0.5799999833106995,495,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000020d,0.5450000166893005,526,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000020e,0.47999998927116394,527,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000020f,0.5350000262260437,528,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000210,0.41499999165534973,529,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000211,0.5799999833106995,530,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000058,0.43999999761581415,89,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000059,0.4000000059604645,90,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000018b,0.26499998569488525,396,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000018c,0.3849999904632569,397,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000018d,0.3449999988079071,398,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000018e,0.36500000953674316,399,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000036,0.6150000095367432,55,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000db,0.574999988079071,220,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000dc,0.5500000119209287,221,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000dd,0.5649999976158142,222,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000102,0.5849999785423278,259,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000103,0.6000000238418579,260,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000104,0.5649999976158143,261,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000105,0.5249999761581421,262,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000000a,0.6650000214576721,11,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000b1,0.5149999856948853,178,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000b2,0.4950000047683715,179,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000b3,0.5899999737739563,180,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000ca,0.5950000286102296,203,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000d2,0.6050000190734861,211,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000d3,0.5600000023841858,212,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000d4,0.5950000286102294,213,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000d5,0.6050000190734862,214,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000bc,0.5950000286102296,189,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000bd,0.615000009536743,190,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000be,0.6050000190734862,191,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000000f1,0.7699999809265137,242,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000100,0.6050000190734863,257,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000101,0.5600000023841858,258,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_0000000000000000012f,0.5699999928474426,304,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000130,0.6100000143051147,305,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000131,0.5600000023841859,306,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000065,0.5249999761581422,102,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000066,0.509999990463257,103,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000067,0.625,104,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000068,0.5450000166893004,105,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000109,0.5199999809265137,266,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001c1,0.5849999785423279,450,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_000000000000000001c2,0.5600000023841858,451,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000113,0.35499998927116394,276,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000114,0.4900000095367433,277,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-03_00000000000000000115,0.5899999737739564,278,3,Dry,2023,2023-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
