month_year,SN0101_NDVI,SN0102_NDVI,SN0103_NDVI,SN0104_NDVI,SN0201_NDVI,SN0202_NDVI,SN0203_NDVI,SN0301_NDVI,SN0302_NDVI,SN0303_NDVI,SN0401_NDVI,SN0402_NDVI,SN0403_NDVI,SN0404_NDVI,SN0501_NDVI,SN0502_NDVI,SN0503_NDVI,SN0601_NDVI,SN0602_NDVI,SN0603_NDVI,SN0701_NDVI,SN0702_NDVI,SN0703_NDVI,SN0801_NDVI,SN0802_NDVI,SN0803_NDVI,SN0901_NDVI,SN0902_NDVI,SN0903_NDVI,SN1001_NDVI,SN1002_NDVI,SN1003_NDVI,SN1101_NDVI,SN1102_NDVI,SN1103_NDVI,SN1201_NDVI,SN1202_NDVI,SN1203_NDVI,SN1204_NDVI,SN1301_NDVI,SN1302_NDVI,SN1303_NDVI,SN1401_NDVI,SN1402_NDVI,SN1403_NDVI
2012_09,0.24432858339930685,0.2265476376670584,0.28213245913949686,0.5108767924973175,0.5363917050750528,0.5650853355961636,0.5542181427084275,0.46983117277829,0.5663013994560072,0.5459495702907766,0.6309259457174484,0.6280645260881381,0.6822011545201698,0.6479539835989102,0.5549655702933735,0.5599938080075637,0.6402537070747698,0.7646603170274686,0.773792988782111,0.7602717518016683,0.792142689513994,0.7568008589586177,0.7728500919144918,0.46211194575612025,0.5188578566608089,0.4084415072357785,0.5747934042068309,0.3513120291549698,0.5964877293844542,0.36470218331692744,0.3862534556870064,0.3739011082091809,0.7511563011181435,0.7490354005386946,0.7272672151193191,0.639670889686906,0.6980007059943475,0.7010055646398384,0.7394751122499004,0.5916794312412771,0.5530802928899232,0.4459849385470566,0.6337076984990233,0.5643651026921355,0.638811082003409
2012_10,0.22792958474904657,0.23553101504672275,0.25830064842881234,0.4363173716100797,0.4041439265857637,0.4448723034264893,0.44913688778945393,0.4038436507634357,0.5340259186404505,0.44916900546795774,0.5307388366644321,0.5047141513586401,0.562897649026774,0.5260728774069982,0.4592465525810464,0.4619799583525223,0.5328632992448084,0.704649018883296,0.7138009048347793,0.7112332726486206,0.7532633698539692,0.7223901199936755,0.722499856457605,0.3439217503741808,0.3899985560779711,0.2977425545738349,0.46188972868651174,0.29108014570212903,0.4732515760526663,0.292309047690082,0.2850195569825719,0.3181904164527729,0.7369792828586624,0.7533433582043394,0.7433007836844979,0.5340991600216938,0.589556183871332,0.5809636426724458,0.661630410830724,0.49073490370886097,0.445797401020663,0.35357612298193186,0.6662106621400143,0.5768986169281107,0.6666475419859846
2012_11,0.22098296838426593,0.23801859464675465,0.2497313311627644,0.3612048134682745,0.31633415115814695,0.33079885296772105,0.3337009130815882,0.31618205205582256,0.4678497296242035,0.3384349590459571,0.3970540181237328,0.36167254937622745,0.3770605693872822,0.3533304068659801,0.3547253537733549,0.349047379021545,0.4023638183673013,0.6119538665831263,0.614473301868144,0.6196124878795819,0.6394002611774748,0.5861582707772427,0.6103429344411558,0.2770743588693722,0.2874369648440633,0.2512346549578171,0.34086643771373215,0.24518294222976808,0.3417584166149171,0.2651846858448723,0.23296479133106873,0.274529415707567,0.6347475610840817,0.7030414776878257,0.6714206333464169,0.41042281598732455,0.4438560635156285,0.3907503570244413,0.5229158265846618,0.372300041600722,0.34510675185348894,0.2944740316380627,0.6370942472874713,0.5803105897809604,0.6472027705955472
2012_12,0.1936748066131189,0.21251271841299813,0.23397835186021695,0.3323604595337562,0.2749229865030081,0.2888235229095726,0.2974136251714079,0.2701489667181281,0.413651543068859,0.30366826116132023,0.3485940374814915,0.32012327873608665,0.33307833589770913,0.3148873052610909,0.31665811484708567,0.3006831521713449,0.3462803133403219,0.5062029847106604,0.5092379928247779,0.5124837897354348,0.5750005107231523,0.5191971889755208,0.5401914869888716,0.2525048002789739,0.26762389838446216,0.2332774917110248,0.3096629418966754,0.237694921070628,0.3103623918913978,0.24408726055952876,0.22575381378758597,0.2519204164944755,0.5706861051460969,0.6494481458069813,0.6092858402909276,0.34543856483425034,0.38697343816186136,0.3401801493393261,0.4472472399807597,0.3250535548717975,0.3126256017787324,0.27250949854743306,0.5885129748340857,0.5394847220625532,0.6144831954366755
2013_01,0.1650299278699309,0.2010923167525031,0.2105424006622441,0.2906195886685482,0.24889203928370257,0.2578737161145372,0.26475489899392785,0.23899509107724065,0.3496986392693995,0.27180395042326494,0.2960292855531424,0.27244166754661886,0.29076406005149663,0.2731026431357629,0.2793573363132719,0.2567018404560977,0.28890789936315014,0.3615157153113344,0.3736421161971345,0.352934859921105,0.46425150173998897,0.4120683147462143,0.4284522890784924,0.2325079953062608,0.24013142753043065,0.2157423355766119,0.2727005511228746,0.21699444535836251,0.2689753321957159,0.22008961620128115,0.20539763550398749,0.23434417569924992,0.46067825168553617,0.5529323753082638,0.5039387733269595,0.2958220174498412,0.33127876958757385,0.29841013316321896,0.35207518768683344,0.2795921290141313,0.2783960497757531,0.2501953199973572,0.5011028602764077,0.493218938112632,0.548391028443749
2013_02,0.15387323775997547,0.17914458668410646,0.19675945981574536,0.2724561869065992,0.23600289852255643,0.2426738003281992,0.2495130801775989,0.2289543163469419,0.3212325668962167,0.2526494103396968,0.2721605831462394,0.24942133750467965,0.25747344423220714,0.24791607964770812,0.2539225190820912,0.23600206877314336,0.2624714364826681,0.2929625270648448,0.3111785187165463,0.2859360683137343,0.35999083637302,0.3168511164608802,0.3237893794839107,0.22341609786747096,0.2272244474105813,0.210667007094732,0.2393896233601599,0.2061488647693436,0.24131495209532192,0.21714058068599756,0.2003750813934452,0.2261676184453932,0.36170779810587056,0.4826819474467648,0.4233050695022326,0.25556915540768244,0.2787781821358654,0.25955991512184273,0.28276447126124826,0.266780694989216,0.26659791960522233,0.23955182553041815,0.4487775838355723,0.4493924870426721,0.4965373714741213
2013_03,0.14567911256376603,0.18358552497780653,0.19113759486440157,0.253419662304425,0.22281726730310164,0.2287004738026861,0.23618599483579067,0.2158248750594902,0.3000219885439873,0.2375704986108659,0.2533481158615,0.23413550203098152,0.2470157733181512,0.23356878334196868,0.23872906389172327,0.2209470538483563,0.2459193035071634,0.29162707450812286,0.31527337459625804,0.2803750178960375,0.34489180006788256,0.31866663254147015,0.32235687559755327,0.20996003758430715,0.21740652071588296,0.20460862063472676,0.22163891760743845,0.19367967134281852,0.22398971107265525,0.2191474694239015,0.19173501473096863,0.21670464244151397,0.3331196948351446,0.43165798868532673,0.3726149799773254,0.24015526966287323,0.27066628079111976,0.24685892591862704,0.28408204383471874,0.2525693313901124,0.2512271691508898,0.22131193368390953,0.39635347187433334,0.4257984585412525,0.48261160626139255
2013_04,0.13543308972190488,0.16884351366933126,0.17853376365259938,0.2330153715239253,0.2094968605070473,0.21680428201770793,0.22526975546521225,0.2104371180381892,0.279910853021016,0.22692279313546057,0.23961892824226927,0.22521148451670983,0.2409384375170074,0.2214843122219776,0.22676323963298936,0.21267088514750795,0.23264791317775424,0.31566288431931416,0.3525745723131804,0.30225735127783726,0.3729158906669403,0.3558840413116667,0.35075953204892624,0.19751779485371937,0.20759684590040947,0.19550647432489532,0.2092668090782864,0.1816786215867819,0.21129080922418908,0.22115654354391823,0.1818337164809428,0.20342136965109073,0.36941836389579513,0.4049685086772071,0.3927263384861591,0.23518680055775093,0.27689213596536766,0.24217301188135135,0.3003409234730684,0.24013509883132383,0.23376507771829452,0.20462401310795775,0.3750619267117411,0.3958888150120907,0.45743597677520154
2013_05,0.1287198457279019,0.14561586991611666,0.16175483526366125,0.21614804715039648,0.19671667086392935,0.20359126043723583,0.21052582803107112,0.19905540398448873,0.2788203926123814,0.2084806389977904,0.21585176158279792,0.2066339950319447,0.22777916851460153,0.20508361338815623,0.20480902363388492,0.1981935399456279,0.21545176110435857,0.32312557023235566,0.3811916884460903,0.31422671505933486,0.4001903095310942,0.371867528791663,0.3814696067613931,0.1846457471189412,0.19536587163506416,0.1845177370719785,0.2024745387902615,0.1709372097697977,0.20457929031994188,0.21373938051324776,0.17247692060650036,0.18764770215362273,0.38220046447771455,0.4426597271635234,0.4214187553260751,0.22602316047335885,0.2710930149709355,0.23192862004381243,0.29895383362630146,0.22453867529475136,0.2166937973645131,0.19098754116140587,0.3885117691780845,0.3782771932181708,0.446148104931294
2013_06,0.13143180311779212,0.148815819640657,0.16547773738454952,0.2154632221405312,0.19243975909254368,0.19520599918276324,0.20752146564493715,0.20407293471771815,0.3291286608439261,0.2083020643053944,0.22847375066876485,0.2079691579214043,0.2443659882112076,0.215337669989334,0.2166364670045326,0.2125209201147565,0.21244993677606352,0.5752926599083618,0.6613569141675154,0.5634968238336245,0.5242477363731046,0.4829743624047167,0.5880195846460065,0.18243005597210077,0.19997686976701132,0.1841099391813689,0.2254036972302635,0.16515103269768389,0.22749458952060808,0.20487683244638324,0.17165395934131594,0.18467695368934353,0.45656001429507714,0.5111974067175525,0.4693269362660302,0.35080572273546234,0.3677901184253956,0.30743482026226476,0.4779411249813538,0.22486256299335003,0.21434600215127417,0.18798794184399664,0.42474388343174296,0.36908398934795233,0.4619034633571701
2013_07,0.1459817430615905,0.15613515652168652,0.1938194634756223,0.2925541146997111,0.25634342287945305,0.26316931759395745,0.2914299172390225,0.26142182689872717,0.34919118670984983,0.31624272839158724,0.3163347003907419,0.3132712596208525,0.35287617290526563,0.31794971692361734,0.29569212136839584,0.28790940296332473,0.3197591607274994,0.6615999292665575,0.6487224340640311,0.640736024722694,0.5920471514541932,0.5744712098291158,0.6034927031488176,0.2332278713414485,0.2940900380429684,0.2158750680990585,0.33167795848344056,0.21774033436253615,0.35511605855907674,0.2532377748845667,0.2270165605106043,0.21762843664400489,0.6123576141287689,0.6195961562173791,0.6080065265871842,0.4977662063309039,0.4905908732122676,0.4061730801226832,0.5480949028869408,0.3274452287452648,0.2717452730426728,0.2436427140196708,0.5026171257816638,0.4494365088153388,0.5153993429224374
2013_08,0.19453541467316549,0.19920249523293904,0.2425565496371466,0.460403637920207,0.4738476724907817,0.4906840538689705,0.49562941780864034,0.4444422145561093,0.4934340984108926,0.49404397713951026,0.5670506915187726,0.5439553791672327,0.6119001827236256,0.5459587576332748,0.49848162976216015,0.4991118597254745,0.5574298007019598,0.7157282646091566,0.7384894388240694,0.7547668551647227,0.653276210440773,0.6265294539271821,0.7035421860980008,0.4048630745878261,0.5055257428457822,0.4035637444651352,0.49696835416761787,0.3005343477856638,0.507954189637462,0.4176203197630261,0.32174733702809155,0.3529778599175018,0.6894334522993908,0.610008556916375,0.623163349284908,0.6591797532432537,0.6913789401639455,0.6412336900597609,0.7169244598108977,0.48363494191316375,0.4734306611279913,0.4294825358514769,0.5496407036643796,0.4428056630402676,0.5011022143688402
2013_09,0.23949168281544156,0.22354589405438005,0.29695163011279513,0.5308943806189077,0.5166092893990885,0.54382855495029,0.5348080875708464,0.4782853689070205,0.5530417473640332,0.5428746312719003,0.6242232027356183,0.6228146467166373,0.6609327720582007,0.6406263349424111,0.5618974944710791,0.5510475526798031,0.6149471424532473,0.745574259438826,0.753641265300496,0.7351123005595718,0.7156709472953382,0.7266994071170599,0.7497650613890129,0.48437462306663026,0.5313203740848764,0.4308658519241813,0.5121538715052047,0.3328754521333798,0.5250918239136633,0.4127281691756799,0.3106863815934733,0.40748172772467,0.7372325719281526,0.7091180130340635,0.6937770867723217,0.6229910426042571,0.6891246086158509,0.672475594500365,0.7232306009129981,0.5843826081318071,0.5236395297859957,0.4790119661728647,0.6208867101313851,0.5044856427192774,0.6313718132640551
2013_10,0.23970896691346988,0.20242701085952391,0.28010611616133185,0.4739693549819072,0.5353293260252776,0.5517990933719787,0.4937784410572742,0.47063153600909496,0.5910385514785645,0.5066936977381433,0.6062355728633451,0.5676081490123616,0.5785722956524653,0.5600501370712695,0.5406397047564567,0.5429390584920353,0.6022702058322116,0.7137159445094313,0.7175629905953668,0.7007484080280548,0.7569891980176748,0.713285529731931,0.7072514105736651,0.409490450205373,0.40702846793245007,0.33472441444454637,0.39571257001096904,0.2757077633045559,0.421581406753076,0.32319108289478987,0.2377342474895131,0.32737851096090065,0.7594351389121314,0.76932787391189,0.76672904849195,0.5129677248569345,0.5796043048975705,0.5778772799562487,0.6701548739665495,0.5770341164278506,0.49182438069311224,0.4241461450914664,0.6816308503312827,0.5902258943695002,0.6864114577314072
2013_11,0.2332422472870639,0.22213788953024072,0.2632910322774347,0.3921990555879925,0.396785349325761,0.383890555173431,0.3540571166485783,0.3635178060190853,0.5029620080909892,0.38121741647417734,0.4219764964891172,0.409440683462158,0.4263973772705571,0.41867366056527267,0.408234560181118,0.39953805537752746,0.4332113823161779,0.644513427735369,0.6458127148536387,0.6219624497003947,0.6681208456289075,0.6166429457207645,0.6169689088462484,0.30329085466998024,0.30644721733022007,0.28255940473059055,0.30392261259632336,0.2399689422135019,0.3237347478522157,0.28208084612799905,0.21625485215644577,0.28253880272006576,0.6731632975257307,0.7212333033500526,0.7165654084380491,0.39734605850214527,0.4418305919249631,0.4182448389386559,0.546678093607291,0.44524815461884326,0.37974719134656815,0.3208652009829351,0.663728657811991,0.5822925642370751,0.651884345915635
2013_12,0.19397412432365935,0.20366650929226124,0.2369710773187773,0.3292137862504849,0.2967742589376585,0.2837986277256503,0.27555449277000277,0.280586941564358,0.4218813361773997,0.28779822419252976,0.32923843654776064,0.3116953478172285,0.31139352447614116,0.3203944580210767,0.314020634104906,0.3053637378100278,0.33513670414328867,0.5017470798819756,0.4996971844541654,0.46458171903115886,0.542570857617719,0.49471630885962986,0.5006776848507533,0.24692201222007856,0.25668539936871126,0.2331685273789373,0.2590190191824517,0.22516307479777345,0.2619131888497746,0.25289559790540966,0.2031553379716016,0.2524710867252179,0.5576927588101657,0.6411419334420003,0.6123127431672734,0.30578863088489283,0.34102772830390465,0.30264511695588503,0.4156178096200095,0.34828689200964125,0.3120939756673697,0.2728858635964983,0.5887849747528116,0.5284973328351975,0.6116603681318246
2014_01,0.1829359173851686,0.19601301710131713,0.22499136150124577,0.29536917394213025,0.2554463392552184,0.2512957805422843,0.2506113878105485,0.24750711921145077,0.366778009366327,0.25457921346765977,0.28331224369092184,0.2680054656839644,0.27395135572234364,0.2750376554266441,0.27068635074602204,0.25846046072622564,0.28184256271963437,0.3562292813070688,0.368146328938649,0.33221556591008505,0.4148090011648661,0.39528998814851446,0.3873469494068809,0.22776250787463748,0.2349275103583774,0.21702688203367584,0.23560270865308497,0.20777423452591737,0.2345169363634826,0.23203152084515827,0.19323226890272785,0.23566394031161975,0.4477334110007512,0.5359347679756443,0.5018014327247179,0.26872074951630565,0.29489323149359487,0.2688183798409153,0.3221878478707713,0.2973669688254354,0.28186011461718835,0.2535717902969376,0.5065597389759722,0.4756326553584544,0.5498965482165828
2014_02,0.15569003711713147,0.16965085787368928,0.1966602628488159,0.2574279653032936,0.2308715966030135,0.22839955640723617,0.22808554072039092,0.22329310613008285,0.3052366938758527,0.2289901837386811,0.24928792056811472,0.235435418913976,0.2392529950424644,0.2387249863570079,0.24154329558627033,0.22659444566265163,0.24179653448066493,0.28500290356819347,0.30057984429307866,0.2742528328634626,0.30587698152954185,0.2924235354050845,0.28895405287142084,0.20994338205940405,0.216598306541369,0.2037809957803699,0.21156311250414864,0.19382907624405707,0.2103737628535594,0.21659882945679285,0.18486131766899008,0.21744840586750397,0.3132447779099153,0.42056710250664114,0.3671808854521582,0.2373110746663269,0.25532093350393337,0.23532318857344645,0.26727223564392455,0.2588187884618378,0.24772076160707057,0.22886626055800827,0.3956614862934525,0.4086549988137632,0.4569573688774426
2014_03,0.14245587851912694,0.15973645196363706,0.18708411041023731,0.24147619543203835,0.22257982451192024,0.21894787717375735,0.2194288341066949,0.2161915263036223,0.284507745346181,0.21688950343066643,0.23247816486662928,0.21985548807453745,0.22113886141447325,0.22053401926394312,0.226314088793527,0.21586720077346092,0.22910948699566247,0.277315437650713,0.2958533746127402,0.2627716769604472,0.29175059017372124,0.2751671472222118,0.2819311528246392,0.20266796045509175,0.20604795255752523,0.1967468252471224,0.1985876544474422,0.18130782424468392,0.19491327144140455,0.2122849670512107,0.17488276599138572,0.2095411351370177,0.28961404603326124,0.3697271759796355,0.3152308309317798,0.22044286776931724,0.23876672454984832,0.2183891930447533,0.25615731268045916,0.24999859370373576,0.239714841013587,0.2200220812320588,0.3529851162035597,0.3916433278267011,0.44313531221695607
2014_04,0.12639239132297714,0.1545567145154252,0.177663457946958,0.2267729836332236,0.208958880296875,0.2062440267700269,0.2069021380759611,0.2085187039805626,0.26908475017834294,0.20682787439610056,0.22638108136631335,0.21695998201197564,0.22230966271860855,0.21507183935833837,0.21701173323069495,0.21134992305315567,0.22535602308666888,0.2850316726394338,0.30534746955347186,0.2695708080786106,0.30957825900004954,0.3152222312172827,0.3058943874657215,0.1896330316927542,0.1966196447802716,0.18954681322248285,0.1870575129331065,0.16953097294052763,0.18312650527716465,0.2190322342254309,0.1663230559520644,0.1996760592528708,0.3127018707877729,0.37288105940510935,0.3229612451313886,0.2090164161795625,0.2402333970698221,0.21703850645151124,0.267528983894666,0.2399015440387245,0.22691948532579537,0.2052897463976644,0.3414432434642224,0.36876522967638253,0.4252069349602859
2014_05,0.1330838254595405,0.15815172303906258,0.16982686138272754,0.20730310611825584,0.19798985448048215,0.19420482963756763,0.19491772573885408,0.1975660143169904,0.2953978235114105,0.1907384482542583,0.2054063231952544,0.20173373643511308,0.21849385067313665,0.20304856251961223,0.19606935182311788,0.19707876864445537,0.20873578743079668,0.4567729481954956,0.47050050069577776,0.43238413298871575,0.384365324227081,0.3950677924151518,0.355719496506692,0.17913478773616917,0.1887609365110632,0.1824087660192901,0.1856724502953415,0.16367274426311193,0.18029564726710667,0.21589290505593556,0.1622728727829555,0.18790049196862432,0.3483293261767314,0.4163369695324666,0.37846548943848046,0.26244145288779513,0.29674234382014447,0.2292266079506866,0.33765367143551167,0.22263161043766255,0.2107371480358847,0.19283695675950813,0.369292955225812,0.38610059593103857,0.41753217604541926
2014_06,0.10957612462130512,0.132946628792231,0.15031988664420806,0.19630767889934791,0.18648713138113251,0.1829233413066273,0.1807183901958648,0.18941003422081423,0.2842759986597964,0.17931276678957478,0.1863319579873776,0.18545819138682348,0.2217438272192043,0.19257203904495743,0.1795983757712094,0.18372971472251545,0.192037556901069,0.6098562050732538,0.6282729230635151,0.5692626978183669,0.5484340909284894,0.4766025979133076,0.5075732048003683,0.16729630543462404,0.18126276569464728,0.1749737262054223,0.18520718137780637,0.17771296124462158,0.19016142158955365,0.19820467543739004,0.1622253320747558,0.16973314034698722,0.36999294054944704,0.5191048040003479,0.44006689178770875,0.2879657865941913,0.361567872773662,0.254791610459932,0.4331627555091286,0.20998644358635032,0.1976181318525716,0.18143538407156673,0.38134941125376454,0.3930603857703424,0.4878381819064925
2014_07,0.1410054976586636,0.15163883934947262,0.16789769896123577,0.2053474316200185,0.19111781361319644,0.2009466653398867,0.1949578889719991,0.19416001637370217,0.3225719974511307,0.19338829431132568,0.2011027393126097,0.22439602450954463,0.26867042506162053,0.2229571190150224,0.18763119993421515,0.20895158455514415,0.22597879975559043,0.6317537027454424,0.6795470861376296,0.624548327442548,0.605876486143769,0.5099438237778868,0.5826341878943593,0.17159945607781268,0.20561798560731587,0.18305128263692455,0.31107166476590403,0.2069143278326849,0.26772795005680683,0.1957737031014791,0.17578791759598236,0.17944122142558624,0.46070062438884785,0.587343984234709,0.5357457506816224,0.42873017821903,0.4879085170003679,0.3624793923157358,0.5128662395566546,0.2109867939530932,0.1996428006872774,0.1854424899097258,0.46229192960659177,0.36978888748000105,0.5125054358170686
2014_08,0.1576916319724191,0.17294281912915144,0.21179997415444124,0.3794923945488333,0.3662736098841985,0.3914171413334298,0.38556116510292504,0.3440323087706404,0.4641083761651747,0.4163610994137833,0.4273232961847417,0.45334789837382256,0.5003074344926514,0.48403082577257706,0.4098792763408117,0.4381558292361935,0.4732398149151096,0.7325813282762683,0.6970521386612887,0.7433277315824253,0.5872676677332643,0.5738812013251684,0.551936936407531,0.26364658982823247,0.41604557185701646,0.25563942192043804,0.49478087223301587,0.29006215777152866,0.4583820510710296,0.25504087796227537,0.2355766299943175,0.2440916415650073,0.5993320385504661,0.6132227010591197,0.5437889023029803,0.6137951312324665,0.6488031706745436,0.5693194410685363,0.6084926247499829,0.46769178307393394,0.4243604481620327,0.28808428316013956,0.5289183819371873,0.4577327619884782,0.5292307182165695
2014_09,0.21263661739734604,0.2076408120937907,0.2675768694142996,0.45782180570978326,0.4964254093737187,0.5079568045628432,0.4706404716883682,0.42208291552417154,0.5587047687219865,0.47180050774480026,0.6091943550272092,0.5691752813465337,0.6075731288851691,0.540788724549471,0.5119649626286671,0.5409680352377533,0.6374613112899132,0.7122690859143904,0.7023163483504629,0.7468347333276673,0.7575458392875494,0.7041696377291669,0.7228558868368444,0.4256002941035773,0.4133966641923999,0.34504786401711995,0.4632485094406843,0.2747899062511132,0.4507726984452744,0.31764807964497394,0.2440457029849457,0.28872082550557976,0.7193492435581907,0.7132767748801113,0.7052477118151306,0.5684030697948002,0.6621269301680319,0.6197319108027096,0.6936190080777849,0.5322705049723423,0.507486257483251,0.4280203306829296,0.617248984302549,0.5141889223647881,0.6054713805108576
2014_10,0.1961354863799964,0.20077905070732943,0.24642560751624623,0.35880133602020853,0.43426480062984413,0.43799901083192255,0.3366408159729905,0.38451470310634545,0.5542988156113904,0.4173240414891356,0.5374022015059781,0.5075333460915956,0.4799484296042121,0.417365540675828,0.46392655891746176,0.48236506658296546,0.5859170545509017,0.7176808313833882,0.7393306082588889,0.7267463751572311,0.7694349485316676,0.7248602567134751,0.7395421430617579,0.32362611477613307,0.2896012449635192,0.3098646181002785,0.344514012532961,0.22819271285822695,0.33944016531239646,0.27173316225836264,0.2004352307866803,0.25894090559390065,0.7681692003413925,0.761054945770756,0.7652899583967505,0.4734214407802533,0.5373910522155753,0.4822369711174284,0.6463078563367458,0.47043678435499386,0.4267998804435133,0.343935062861205,0.6950704191541044,0.6056308366997002,0.6828402706588503
2014_11,0.1756861377982353,0.1833075797352854,0.22759611775555488,0.3008766805682322,0.3176701623004042,0.3131148018909123,0.2601228509073255,0.2900955059810463,0.45979285383862206,0.30426977633555163,0.35597982412321333,0.33725519469424076,0.33060856965412705,0.30842262973644696,0.3249159832479336,0.3273052410387652,0.3987562647784322,0.5753171986591963,0.5920104669741397,0.5923699060392503,0.6474615840099535,0.5784595667871782,0.5973598570128091,0.2423702091869872,0.24749909672867929,0.2398896739539672,0.29574404788195113,0.2144973897176047,0.28857961987078096,0.2550618454121334,0.19152386148263745,0.22978495418041095,0.6653996004920296,0.7068283418920365,0.697155575499732,0.3521069462125141,0.3935504916066418,0.3370286013740271,0.48918489790445185,0.3541340892641426,0.3283742360735469,0.27266961857067673,0.6514789471996891,0.5821192552096257,0.6622384387375838
2014_12,0.17909641430067832,0.17569019081038484,0.20725982150501257,0.2709188947783326,0.2500964849212133,0.24979486843129595,0.22959816934711355,0.232186577931236,0.37636469584545384,0.24950069145657344,0.2672451257571,0.26603986908545246,0.2774801633075917,0.2565844320053907,0.25743128927961995,0.24393599957982617,0.2837945774400461,0.3989263260243875,0.42514699866434014,0.42735226551347194,0.4995921454555559,0.4172245769897447,0.46563261342037415,0.2095495674296035,0.21861060619621528,0.20481033127627413,0.24961441869992007,0.19393474593742785,0.24730032560220924,0.22153199180185176,0.1778975762236911,0.20856627534284145,0.48389490523140777,0.6086736993610923,0.5788587027408216,0.27297266570771417,0.3119372046709198,0.2790550998988269,0.35721913337706845,0.28498742442469277,0.2761286854124356,0.2419224700708095,0.5672240692928359,0.5143704399574774,0.5878248659972459
2015_01,0.1508456609672141,0.161499731611573,0.185085757282965,0.2466398555087385,0.22403702073657708,0.22025017953523604,0.2124098468534479,0.20732671359918112,0.3250421707714858,0.22411493291961937,0.24132559460221864,0.23549296131847888,0.23891469049614888,0.22744404749231503,0.23374700306038065,0.22027056547998497,0.2480122486437851,0.2803138631737722,0.29929651177156397,0.28800417251959903,0.3653535640224843,0.30954752165582783,0.33209524043204236,0.19533490677338483,0.20186518942861595,0.1866294252683066,0.2196276213642523,0.18327972272101617,0.2215386247802348,0.18610574895376952,0.16875579236839305,0.19411478039130703,0.3586562848163827,0.481234307805058,0.4556695606184407,0.23338225517367156,0.2616210020858456,0.24273494684755936,0.26666918602253853,0.2480471679138724,0.2471898472734916,0.2243489289821156,0.46801577384151666,0.4412553126935388,0.4990476261292964
2015_02,0.14370382309274965,0.15645958825104284,0.18436019868066109,0.2367908289959809,0.21628268836807912,0.21043877301553116,0.20270822335442568,0.20455811575362445,0.29123937796349,0.2124700385443463,0.22805198177813224,0.22247447389980957,0.22371225410240209,0.2161620811199659,0.21999305746996675,0.21084747439909,0.23531140162338424,0.26907678305511107,0.29460640121570414,0.2591066054684994,0.3112862164877785,0.28003322028994554,0.29286266229329777,0.18898073652937708,0.198243041304187,0.18868429164099168,0.21134725340332144,0.1799284850359758,0.2083872389786267,0.20295500321268992,0.17334743645089193,0.1999448877159156,0.295673129598434,0.4305343701256344,0.3837831830127744,0.22573908698162895,0.2519460310729951,0.2281046567240951,0.25584309759072027,0.2404262986059256,0.2410896106014783,0.21578336120423844,0.40592201622405966,0.4184766178549435,0.4828257227199942
2015_03,0.12009387384093582,0.12857156533851655,0.1615569366679789,0.2121592451709313,0.19736738458744085,0.19203590737208379,0.1860751452457143,0.1908748561918766,0.2629050213846235,0.1917696843780904,0.2069707465113465,0.20134642022515029,0.20530602963145375,0.1961382443228833,0.19873063449958625,0.1970949774189967,0.21854187427471863,0.26201150424181124,0.28219224410848487,0.2558674574711489,0.26991840850725135,0.2520223367767383,0.2634143969781191,0.17351380155974633,0.1807347706608772,0.17784124479090704,0.1944949980207811,0.16557358175966264,0.18793558798454077,0.18546857944996983,0.1613668244490887,0.18291546779068937,0.26207920278094465,0.3476566267066558,0.29853627826195117,0.20734624848841643,0.23114300043551475,0.2095012625130115,0.23827789217250067,0.2192988587817052,0.21812312803040465,0.19362168052776016,0.3433667403923971,0.369394913541936,0.4167527563160928
2015_04,0.11156757022291124,0.1278307212628291,0.14434533248097375,0.18612409372935537,0.1861012315002093,0.18044353743420463,0.1747929702293362,0.18513797035188073,0.24711504305846788,0.17904637949689117,0.19482120902327435,0.19318122166573065,0.19826915880948123,0.1853848977952717,0.1813577318253062,0.18453714290631384,0.20685734069288983,0.26960190616871305,0.2905322197369574,0.26600257494095786,0.28485270902384474,0.26810183525312414,0.28455506306389977,0.16134730270314276,0.17202791076685167,0.16830048101280656,0.1872437286724394,0.1606782252865043,0.18014998532105556,0.1875766341947833,0.1566901502571553,0.16741053564496297,0.26495506178582184,0.33613595399966734,0.29304353371538244,0.2044371337394312,0.2367874842140997,0.20395696625911125,0.24856833401962283,0.20406888130046613,0.1991756875871151,0.1758009489494861,0.3218218062344009,0.34354472349434256,0.3902076708544842
2015_05,0.11947350138816124,0.12840290401874452,0.15143953006454566,0.18728905516340527,0.18245801824951932,0.17748892079621628,0.17240425099219975,0.1852827729174852,0.2692232515781283,0.17329733604314174,0.18670711385698324,0.1856486431217538,0.1934961835030355,0.17930699890731538,0.17347814530263997,0.1812937427699129,0.20115115203153747,0.2978744375027349,0.31893125036804987,0.3020364455218485,0.29488897035030154,0.27667279122738786,0.29842059012436284,0.16216573317957148,0.17155759167192386,0.1716076632137637,0.1803057951540996,0.1569481035846223,0.1748057980007338,0.20763651144698933,0.15565473492621154,0.17007361067165253,0.2743867348223937,0.3703011992624334,0.31681134100522557,0.2001646863429533,0.23211376236065104,0.19812442562065713,0.25752065768374144,0.2014675582034842,0.19694335592970083,0.17696329259910382,0.34873649764014175,0.36583030993110094,0.4296519772428413
